Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,total transactions (including tnx to create contract),total Ether sent,total ether received,No. of txns from blacklisted addresses,No. of txns to blacklisted addresses,Total ether sent to blacklisted addresses,Total ether received from blacklisted addresses,Ratio of total sent to blacklisted addresses,Ratio of total received from blacklisted addresses,Confirmations,avg_gas_price_gwei,gas_price_std_dev,high_gas_price_ratio,low_gas_price_ratio,gas_price_coefficient_variation,total_failed_txns,failed_txn_ratio,max_consecutive_failures,failed_contract_interaction_ratio,total_erc721_transfers,erc721_incoming_ratio,erc721_outgoing_ratio,unique_erc721_tokens,external_txn_ratio,erc20_txn_ratio,erc721_txn_ratio,erc1155_txn_ratio,internal_txn_ratio,unique_wallets_interacted_with,unique_contracts_interacted_with,num_blacklisted_contracts_interacted,ratio_blacklisted_contract_txns
0x00a527d60d31b337d571acd17dca172003636356,0,52.48,287.13,9299.17,24,28,0,52,57.00443406,57.01714267,0,0,0.0,0.0,0.0,0.0,0,34.549382580057696,10.98742806312665,0.0,0.0,0.3180209671668263,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
0x00a742825749d9a1b3e2455362ac4e81dc01162c,0,1466.39,44699.56,321695.25,6,7,0,13,94.52136494,76.5524362,0,0,0.0,0.0,0.0,0.0,0,26.632784482307695,12.328384433095428,0.1538461538461538,0.076923077,0.4629025718765997,1,0.076923077,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
0x00a87bd6b716f1a50504b8eff2d416de0690070e,0,25905.07,1129.25,161076.67,6,5,0,11,68.50535928,68.50958028,0,0,0.0,0.0,0.0,0.0,0,27.880769952636363,8.870889885,0.090909091,0.0,0.318172342,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0x00adb936b9636ccc4211533c7f1a0d2c53466b85,0,3834.85,2945.2,620113.1,121,53,0,174,432.1857424,417.5553096,0,0,0.0,0.0,0.0,0.0,0,35.17258025203804,35.49199242604358,0.1956521739130435,0.266304348,1.009081283537253,11,0.059782609,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0
0x00ae0c1fd293038c2b24a715e6fabacda6012b55,0,3880.52,1645.59,101238.1,21,12,0,33,49.35013842,49.37569865,0,0,0.0,0.0,0.0,0.0,0,31.30952427578788,15.239135807372238,0.2727272727272727,0.03030303,0.4867252428730413,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
0x00af29056355cbe37df9724436eef327f5f88157,0,21466.84,20051.27,674198.88,23,9,0,32,111.2229715,60.80008333,0,0,0.0,0.0,0.0,0.0,0,26.65736582,15.75901444510687,0.1875,0.03125,0.5911692307317339,5,0.15625,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
0x00bd1bba3519746a5b7d0bede063f14d48dfdf2b,0,1904.23,4621.92,72065.0,16,9,0,25,17.89714367,17.52914441,0,0,0.0,0.0,0.0,0.0,0,24.23771658,9.572552919212638,0.12,0.0,0.3949445025485674,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
0x00bd9fd57c423a1b1c969823d409156d90974d77,0,248.61,17068.13,611682.27,1156,19,0,1175,1394.199349,1379.827042,0,0,0.0,0.0,0.0,0.0,0,17.297194827685907,8.067591590104765,0.028862479,0.199490662,0.4664104018295366,20,0.016977929,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0
0x00bf8ef866b3d8139c982961f6850fadc17f1d48,0,10154.24,5026.86,1009090.55,87,25,0,112,342.1772031000001,262.5381628,0,0,0.0,0.0,0.0,0.0,0,34.45558266346364,22.177303608147508,0.1363636363636363,0.109090909,0.6436490662415674,18,0.1636363636363636,6,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
0x00bfc8d9cbcfc8601db95cded379ef7a4a5e0f5e,0,674.61,221.0,11677.73,16,4,0,20,253.2,253.51,0,0,0.0,0.0,0.0,0.0,0,23.03198785,6.494865530753698,0.05,0.0,0.2819932683424939,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0x00c2abd0ab9fc13fbc8baac19dc30aec31704d4e,0,3517.86,7188.55,381840.42,49,30,0,79,4944.136269,3310.500353,0,0,0.0,0.0,0.0,0.0,0,30.532302745115384,15.166924181911472,0.2051282051282051,0.012820513,0.4967500914859069,9,0.1153846153846153,5,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
0x00c316e5099530e7af8e5bfade517b395acf8639,0,20.41,0.0,102.07,5,1,0,6,100.99748,101.0,0,0,0.0,0.0,0.0,0.0,0,28.333333333333332,10.614455552060438,0.1666666666666666,0.0,0.3746278430138978,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0x00c481dd22fba34f7dac2d46f0c1172c7abb9f0e,0,0.0,8831.65,291444.58,0,33,1,34,0.0,46.27232361,0,0,0.0,0.0,0.0,0.0,0,27.508245935764705,12.29378341597162,0.1764705882352941,0.029411765,0.4469126619225081,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
0x00c6b386f92e1841c3a9dde2bf97a8950f0b0c31,0,244.78,169.09,16284.15,61,8,0,69,0.614,0.97255313,0,0,0.0,0.0,0.0,0.0,0,22.176368412782608,4.152143259029814,0.028985507,0.0,0.1872327868000466,5,0.072463768,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0x00c8a33b90a749f7433e08e5d4c7034e405a94b4,0,0.0,0.0,169.87,1,1,0,2,0.44727692,0.44947692,0,0,0.0,0.0,0.0,0.0,0,20.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0x00ca022d429d853c3f28070b410b13bc4438926b,0,0.0,0.0,2250.73,1,1,0,2,0.8669901309999999,0.867610131,0,0,0.0,0.0,0.0,0.0,0,20.5,0.7071067811865476,0.0,0.0,0.034493014,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0x00cb28b1d4437357fdb57967e21be18c415ca05e,0,408.32,170321.78,341868.53,3,2,0,5,0.8401762740000001,0.46,0,0,0.0,0.0,0.0,0.0,0,19.99673316,11.46813194789679,0.2,0.2,0.573500274,2,0.4,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0x00cb985681dd0cf13cff257a7324d97ea1e3ff32,0,5801.32,3041.25,614761.98,85,40,0,125,764.6123200000002,745.9391851,0,0,0.0,0.0,0.0,0.0,0,20.97203818,15.065464373939884,0.131578947,0.2236842105263158,0.7183595719840269,2,0.013157895,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,0.0
0x00cbdec4dd1b322810683c0e977d4fa237fecf7e,0,3.6,0.0,10.8,3,2,0,5,2000.998585,2001.0,0,0,0.0,0.0,0.0,0.0,0,22.4588703,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0x00cd7d76d3e93819c19fd7296386b816234b489e,0,0.0,0.0,7.53,1,1,0,2,0.99674689,1.0,0,0,0.0,0.0,0.0,0.0,0,28.72873562,13.541000127758023,0.3333333333333333,0.0,0.4713399262117155,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0x00ce20fbdedc38fb559728265edbb26b63fbb377,0,13.67,40512.33,688942.0,17,17,0,34,208.8754299,208.8864824,0,0,0.0,0.0,0.0,0.0,0,24.22212823397059,15.795617300837172,0.1176470588235294,0.1176470588235294,0.6521151712294395,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
0x00cfdefb1e800e4743288734adc727fae6659f74,0,193.0,0.0,772.02,4,1,0,5,0.39776788,0.39,0,0,0.0,0.0,0.0,0.0,0,26.11135232,4.721127310630246,0.0,0.0,0.1808074607887153,1,0.2,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0x00d4a560da94790c8d508a7edda6465d7a3e9a49,0,20981.23,121771.36,596107.57,11,3,0,14,31.16317907,31.19308507,0,0,0.0,0.0,0.0,0.0,0,21.571428571428573,5.7607997,0.0,0.071428571,0.2670569397483492,3,0.2142857142857142,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
0x00d8a10e21f443758240eed09897cef08314618d,0,129.61,26178.65,288353.97,3,11,0,14,721.7298479,362.7495057,0,0,0.0,0.0,0.0,0.0,0,26.717419991357144,8.624628055965223,0.0,0.071428571,0.3228091656587805,1,0.071428571,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0x00da8417b2c53b1fac15fafddf9854285959e9b6,0,0.0,0.0,31.28,1,1,0,2,0.7316159999999999,0.732876,0,0,0.0,0.0,0.0,0.0,0,26.22943515,5.3323839458488465,0.0,0.0,0.2032977040850325,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0x00df7c16597385f31dfc87d1e103eaab28fc0f8d,0,5.88,0.42,18.47,3,2,0,5,2000.998585,2001.0,0,0,0.0,0.0,0.0,0.0,0,22.4588703,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0x00e40876d147fdc499afa3f5a49cf6fe6256f196,0,21.65,0.0,64.95,3,1,0,4,100.998446,101.0,0,0,0.0,0.0,0.0,0.0,0,28.5000001,7.724420351327343,0.0,0.0,0.2710322920685292,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0x00e87b69cf3686e028f96d14cd79ec30983e0f53,0,31239.32,984.92,251884.43,8,2,0,10,2.72,3.0,0,0,0.0,0.0,0.0,0.0,0,39.588721142358345,52.21495096764413,0.1791666666666666,0.4291666666666666,1.318935026465814,10,0.041666667,5,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0
0x00eb6923331d35ba68b9e36ff99d0c035ffed9e5,0,997.32,84555.41,342210.95,4,4,0,8,10.36611622,5.245,0,0,0.0,0.0,0.0,0.0,0,29.48952089,19.311716029193175,0.25,0.125,0.6548670662523284,2,0.25,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0x00f166114c211b7e71e09bfd5d6ffee8716bc0cb,0,9.02,12.37,952.85,59,34,0,93,117.44796370000002,117.475363,0,0,0.0,0.0,0.0,0.0,0,21.892830762612903,0.6208510330708058,0.0,0.0,0.028358646,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
0x00f3c39b641a3533b95dd30b4f5b3a87ba9044ca,0,3.62,0.0,10.87,3,2,0,5,2000.998585,2001.0,0,0,0.0,0.0,0.0,0.0,0,22.4588703,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0x00f8513a3819c085ba1d3cd84a15c5df45b7ee35,0,15.48,0.0,46.45,3,1,0,4,100.998446,101.0,0,0,0.0,0.0,0.0,0.0,0,28.5000001,7.724420351327343,0.0,0.0,0.2710322920685292,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0x00f8de11eada0ce48200cd7f2214082954a9fe44,0,63819.21,336.67,511227.0,8,2,0,10,3.667049401,1.6018449,0,0,0.0,0.0,0.0,0.0,0,30.54123186,12.23187918420868,0.1,0.0,0.4005037924338112,3,0.3,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0x010c41f9ada72d7993973ee274c6cc93a309f805,0,161.67,0.04,323.42,2,2,0,4,100.9990158,101.0,0,0,0.0,0.0,0.0,0.0,0,23.71688575,0.5662284945000007,0.0,0.0,0.023874488,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0x011b1cd5eaebc4d52bd2a6c928d45d93af642a58,0,5.05,0.0,20.18,4,2,0,6,2000.998113,2001.0,0,0,0.0,0.0,0.0,0.0,0,22.4588703,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0x011bed5908623f6adfcd54872ed88e0dc713a1bf,0,157.32,0.0,314.65,2,1,0,3,100.9990158,101.0,0,0,0.0,0.0,0.0,0.0,0,23.62251434,0.6538243474448239,0.0,0.0,0.027678017,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0x0120a41636716d5717e92a2a960580a0961df73f,0,36.98,0.0,73.97,2,1,0,3,29.998992,30.0,0,0,0.0,0.0,0.0,0.0,0,23.0,1.7320508075688772,0.0,0.0,0.075306557,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0x012dbb1d6e6aaae7a0bf5f610a5fb44e308bb433,0,3.21,0.38,10.38,3,2,0,5,2000.998585,2001.0,0,0,0.0,0.0,0.0,0.0,0,22.4588703,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0x012ef110b256b0e6b80aea1478d74b1b4a1eabb9,0,108.58,0.82,327.37,3,2,0,5,100.9984936,101.0,0,0,0.0,0.0,0.0,0.0,0,23.9470172,1.279734521367805,0.0,0.0,0.053440247,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0x01390fbe18c3c5ae9f91b13ade67d19bce75c5e1,0,0.0,2336.51,228977.53,0,98,1,99,0.0,93.10979582,0,0,0.0,0.0,0.0,0.0,0,23.96897996874748,8.605667124,0.101010101,0.0,0.359033515,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
0x0155a63bc4cb378cb9b4dc10c8e777943bba9c2a,0,26.4,620.61,138977.15,163,217,0,380,68276.60921000001,68276.71402,0,0,0.0,0.0,0.0,0.0,0,30.340241825331574,15.791964682650152,0.1052631578947368,0.0,0.5204956761242812,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
0x0160cf072f092a70e8def0537b8329350282a8d4,0,3500.97,14465.72,816620.55,6,55,0,61,12.77,25.39458564,0,0,0.0,0.0,0.0,0.0,0,15.108602210323076,12.187893603251856,0.1076923076923077,0.3692307692307692,0.8066857167583892,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0x016cd40242a3b50902c84088092ef87c85d782b3,0,2809.83,3186.72,376480.78,58,67,0,125,579.4761972,556.364853,0,0,0.0,0.0,0.0,0.0,0,34.07248627,16.54444538024212,0.104,0.048,0.485566132,2,0.016,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
0x016d12db5620e094868f95b9c6fd2057032b7446,0,19121.43,11.04,267722.13,14,2,0,16,9.49126836,7.4983,0,0,0.0,0.0,0.0,0.0,0,27.79860287,15.038888180776542,0.125,0.0,0.5409943892827225,3,0.1875,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
0x016e0ddc9631f662539fb1882458e5df00791565,0,1396.24,1470.58,1150335.93,213,580,0,793,183.2834952,183.6186244,0,0,0.0,0.0,0.0,0.0,0,15.029379354629535,10.670420890665746,0.062578223,0.3078848560700876,0.7099708270640537,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0
0x016f855e1d3a7737f7da894b1dd6e86a3353225d,0,30200.21,109066.9,617468.87,6,4,0,10,21.67074448,21.67211742,0,0,0.0,0.0,0.0,0.0,0,62.57420009,61.29436391437262,0.28,0.38,0.9795469031450906,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0
0x01716102b6ea467289897effc84cf136bd0b6c32,0,0.0,1426.21,226766.85,0,159,1,160,0.0,146.2768721,0,0,0.0,0.0,0.0,0.0,0,22.71565573915625,6.504210873312547,0.06875,0.0,0.2863316361191754,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
0x01889bfb1bd897ff4f23cb25f9dde7b3a012dbca,0,0.0,0.0,10.93,1,1,0,2,2.74938,2.75,0,0,0.0,0.0,0.0,0.0,0,20.5,0.7071067811865476,0.0,0.0,0.034493014,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0x018b9224ee3f8f362f553835d27da391fc5af9d9,0,24.47,0.0,73.42,3,2,0,5,100.998477,101.0,0,0,0.0,0.0,0.0,0.0,0,30.50476981,8.670557816474728,0.0,0.0,0.2842361332443763,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0x019444358934627777f19f0cc121f5fc00e7bab8,0,1449.95,556.53,520700.2,191,438,0,629,305.132883,305.2343334,0,0,0.0,0.0,0.0,0.0,0,23.76278304909221,7.491551812512778,0.063593005,0.00317965,0.3152640747944282,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
0x01969235b1145fc6e8b1efab8ddbe56cfe313f3f,0,5.13,3733.57,127115.7,34,34,0,68,13.086019699999998,13.10198159,0,0,0.0,0.0,0.0,0.0,0,22.587632577264703,4.381324464,0.044117647,0.0,0.1939700608005075,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0
0x01a35a131f90dd33dec9a0995aaa60720c046938,0,0.0,27224.25,353915.25,0,13,1,14,0.0,17.40140661,0,0,0.0,0.0,0.0,0.0,0,24.436282184142858,10.16196923346088,0.071428571,0.0,0.4158557818609233,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
0x01a9e95ef766394893dbfb824c66c91b301b913d,0,24.86,0.23,75.03,3,2,0,5,100.998488,101.0,0,0,0.0,0.0,0.0,0.0,0,30.40000016,8.763561141362569,0.0,0.0,0.2882750360124119,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0x01ad2af80301bcd6b5bd737699a6a7b51a24152a,0,20.87,0.0,62.6,3,1,0,4,100.998446,101.0,0,0,0.0,0.0,0.0,0.0,0,28.5000001,7.724420351327343,0.0,0.0,0.2710322920685292,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0x01bf959b281ac74e7fb3b98c880dbe88bab2e2a4,0,6.0,37680.11,301482.83,7,8,0,15,78.73005157,78.74344479,0,0,0.0,0.0,0.0,0.0,0,34.11115327,18.57449988159854,0.1875,0.0625,0.5445286394166544,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0x01cb670a5b57ddf7fa27b455ba2d9357f1dec6b0,0,155.16,0.0,310.32,2,1,0,3,100.9990158,101.0,0,0,0.0,0.0,0.0,0.0,0,23.62251434,0.6538243474448239,0.0,0.0,0.027678017,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0x01d41e16362b141332db90f69785dbe58f0dc4ee,0,13.6,0.0,40.8,3,1,0,4,100.998446,101.0,0,0,0.0,0.0,0.0,0.0,0,28.5000001,7.724420351327343,0.0,0.0,0.2710322920685292,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0x01df8ecad36d5eae229e6f5ae784428a9191c6ee,0,364.17,230.02,376485.87,682,557,0,1239,679.1706318,679.6224223999999,0,0,0.0,0.0,0.0,0.0,0,24.35018691266667,7.826893254976478,0.092816788,0.000807103,0.3214305205560875,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,724.0,0.0,0.0,0.0
0x01f6c17b828f211909453550ac925b3a19a583d7,0,1.97,1332.65,2669.23,2,2,0,4,592.1989110000002,592.2,0,0,0.0,0.0,0.0,0.0,0,24.964014949249997,1.2178197633860413,0.0,0.0,0.048783009,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0x01f70159be7361ccfcfe85bd4bbffe63ec00e214,0,8197.19,3055.47,946931.97,98,47,0,145,1162.4172529999996,959.0416393,0,0,0.0,0.0,0.0,0.0,0,30.069212630310343,19.22750203130089,0.2482758620689655,0.1793103448275862,0.6394414868023247,5,0.034482759,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0
0x01fd68c62d8b18f5f01f184656b0b8de18ccb7aa,0,0.0,0.0,13.88,1,1,0,2,4.98,4.995,0,0,0.0,0.0,0.0,0.0,0,66.60069958,47.23374362773741,0.5,0.5,0.7092079201210308,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0x0208764c8e34d0f980677f10867444f4cb27825c,0,1.97,0.0,5.9,3,2,0,5,2000.998169,2001.0,0,0,0.0,0.0,0.0,0.0,0,22.4588703,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0x020aaf9192743375b50ab13976aa8e86d50852f5,0,161.06,0.63,323.38,2,2,0,4,100.9990158,101.0,0,0,0.0,0.0,0.0,0.0,0,23.71688575,0.5662284945000007,0.0,0.0,0.023874488,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0x020d6af0b51290d19e73a053ca33fa42da3a18fd,0,5.95,123984.24,743941.13,6,6,0,12,35.05224153,35.062,0,0,0.0,0.0,0.0,0.0,0,23.45345297630769,9.986351008408196,0.076923077,0.076923077,0.4257944882783891,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
0x020d818ebb9f1bd587acae00a48b93424d37bb84,0,93612.1,10060.62,992074.2,2,80,0,82,7.916865339,7.918215339,0,0,0.0,0.0,0.0,0.0,0,25.393328807290704,11.04714491467269,0.127906977,0.046511628,0.4350412267138814,1,0.011627907,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0x020de3ebd3560b4e3cec1a8b34a3f2dff5e31f88,0,5.75,8482.58,152789.92,18,18,0,36,98.38644845,98.4,0,0,0.0,0.0,0.0,0.0,0,24.113830012666668,6.756559122,0.055555556,0.0,0.2801943581189707,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
0x021201236965565462cd458df7d70f737d63d4d6,0,5.66,16246.22,178770.6,11,11,0,22,11.18761414,11.19922425,0,0,0.0,0.0,0.0,0.0,0,27.42382138818181,11.662297228458533,0.1363636363636363,0.0,0.4252615659714132,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
0x021da14749518f5d036a1891a063d2ab5db1b733,0,72100.0,10243.09,1019244.7,13,8,0,21,1049.048,1049.518271,0,0,0.0,0.0,0.0,0.0,0,14.025931113666664,8.510594343410641,0.1111111111111111,0.3333333333333333,0.6067757123887512,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
0x02298b9f2517b0dc60929c53a69dea884494a32b,0,163.02,0.94,327.92,2,2,0,4,100.9990158,101.0,0,0,0.0,0.0,0.0,0.0,0,23.71688575,0.5662284945000007,0.0,0.0,0.023874488,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0x022cbf4576d9c1c47836962c2d1085f0ff9177fc,0,162.38,0.63,326.03,2,2,0,4,100.9990158,101.0,0,0,0.0,0.0,0.0,0.0,0,23.71688575,0.5662284945000007,0.0,0.0,0.023874488,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0x023096bf0b4d933256f98b85b648586e75105277,0,132551.76,47103.98,936622.48,6,3,0,9,13.02800825,8.23425725,0,0,0.0,0.0,0.0,0.0,0,16.7,8.982080927,0.0,0.3,0.5378491573007246,1,0.1,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
0x0236e5eae1708bfab9a699e8268e7521b0e6b95e,0,0.0,0.0,948.73,1,1,0,2,0.999559,1.0,0,0,0.0,0.0,0.0,0.0,0,21.00000001,7.0710683969282495e-09,0.0,0.0,3.3671754263069807e-10,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0x0241899d2e42ca0fbf46d1a75ef429c7e061cded,0,0.0,19247.54,250218.08,0,13,1,14,0.0,5.88569015,0,0,0.0,0.0,0.0,0.0,0,36.49395791278572,20.73490838651643,0.1428571428571428,0.0,0.5681737353911926,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
0x0244d7e1ffe01940b1ffcebca3f09efab13fe664,0,159.83,0.92,321.5,2,2,0,4,100.9990158,101.0,0,0,0.0,0.0,0.0,0.0,0,23.71688575,0.5662284945000007,0.0,0.0,0.023874488,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0x02459d2ea9a008342d8685dae79d213f14a87d43,0,22.05,21.34,232149.93,8901,7835,0,16736,28580960.89,28581590.07,0,0,0.0,0.0,0.0,0.0,0,20.53586959,1.917157053524064,0.0069,0.0,0.093356507,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1084.0,0.0,0.0,0.0
